Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
1975/09,STORM,1,,,,,,,,,
1975/11,FIRE,1,,,,,,,,,
1975/12,RAIN,4,,,,,,,,,
1976/01,FLOOD,6,,,,,,,,,
1976/01,LANDSLIDE,1,,,,,,,,,
1976/01,RAIN,1,,,,3,,,,,
1976/02,FLOOD,2,2,,,,,,,,
1976/02,HAILSTORM,1,,,,,,,,,
1976/02,STRONGWIND,1,,,,,,,,,
1976/03,RAIN,1,,,,,,,,,
1976/04,FIRE,1,,,,2,,,,,
1976/04,FLOOD,2,,,,,,,,,1500
1976/04,PLAGUE,1,,,,,,,,,
1976/06,EPIDEMIC,1,,215,,,,,,,
1976/08,FORESTFIRE,3,,,,,,,,,
1976/08,FROST,1,,,,,,,,,
1976/08,STRONGWIND,2,,,,,,20,,,
1976/09,ALLUVION,1,,,,,,25,,,
1976/09,EPIDEMIC,1,,211,,,,,,,
1976/09,FLOOD,1,,,,,,,,,
1976/09,LANDSLIDE,1,,,,,,,50,,
1976/09,SNOWSTORM,1,,,,,,,,,
1976/09,STORM,1,,,,,,,,,
1976/10,EPIDEMIC,1,18,210,,,,,,,
1976/12,EPIDEMIC,2,11,20,,,,,,,
1976/12,FLOOD,2,,,,,,,,,
1976/12,POLLUTION,2,15,,,,,,,,
1977/01,FLOOD,16,12,8,,40,,4500,,,1140
1977/01,LANDSLIDE,2,,,,,1,,,,
1977/02,DROUGHT,2,,,,,,,,,
1977/02,FROST,2,,,,,,,,,
1977/02,LANDSLIDE,1,1,1,,,,,,,
1977/02,STRONGWIND,1,,,,,,,,,
1977/03,FLOOD,8,,,,,,,,,
1977/03,LANDSLIDE,1,,,,,,,,,
1977/03,RAIN,1,,,,,,,,,
1977/05,FIRE,2,,,,,,,,,
1977/05,SNOWSTORM,1,,,,,,,,,
1977/09,FIRE,2,,1,,,,,,,
1977/10,EPIDEMIC,1,3,75,,,,,,,
1977/10,FIRE,1,,,,,1,,,,
1977/11,FLOOD,1,,,,,,,,,
1977/11,STRUCTURE,1,1,,,,1,,,,
1977/12,DROUGHT,3,,,,,,,,,
1977/12,FIRE,1,,,,,,,,,
1977/12,FLOOD,1,,,,,,,,,
1977/12,PLAGUE,4,,,,,,,,,
1978/00,FLOOD,1,,,,,,,,,
1978/01,FLOOD,8,1,,,12,520,,,,
1978/01,LANDSLIDE,1,,,,,,,,,
1978/02,ALLUVION,1,,,,,,,,,
1978/02,FLOOD,6,,,,32,3,,,360,3000
1978/02,HAILSTORM,1,,,,,,,,,
1978/02,LANDSLIDE,3,,,,16,,85,120,,
1978/03,FIRE,1,8,30,,,,,,,
1978/03,LANDSLIDE,1,,127,,,,,,,
1978/04,FIRE,1,,1,,,,,,,
1978/04,FLOOD,1,,,,,,,,,
1978/06,EXPLOSION,1,11,,,,,,,,
1978/09,FIRE,2,4,5,,,,,80,,
1978/10,HAILSTORM,1,5,,,,,,,,
1978/12,FIRE,1,,6,,,,,,,
1978/12,FLOOD,1,,,,,,560,,,
1979/00,FLOOD,2,,,,,,,,,
1979/01,EARTHQUAKE,1,,,,8,,,,,
1979/01,EPIDEMIC,1,2,30,,,,,,,
1979/01,FIRE,1,,,,,,,,,
1979/01,FLOOD,34,31,3,,29,13,5765,,,
1979/01,LANDSLIDE,3,,,,1,,,500,,
1979/01,RAIN,2,10,,,,,,,,
1979/02,EPIDEMIC,1,,40,,,,,,,
1979/02,FLOOD,14,,,,,,,,,
1979/02,LANDSLIDE,2,,,,6,,100,,,
1979/02,RAIN,2,,,,,,,,,
1979/03,FLOOD,4,,,,,66,,,,
1979/04,RAIN,1,,,,,,,,,
1979/05,FIRE,1,4,,,,,,,,
1979/05,LANDSLIDE,1,,,,5,,,,,
1979/05,STRUCTURE,1,,,,,,,,,
1979/06,LANDSLIDE,1,5,4,,,,,,,
1979/09,LANDSLIDE,1,,,,,,,,,
1979/10,RAIN,1,,,,,,,,,
1979/11,ALLUVION,1,,,,,,,400,,
1979/11,HAILSTORM,6,,,,,,,,,
1979/12,FLOOD,2,,,,,,10,,,
1979/12,RAIN,1,,,,,1,,,,
1980/00,FLOOD,1,3,,,,,,,,
1980/01,FLOOD,1,,,,,,,,,
1980/01,LANDSLIDE,2,,,,,,,,,
1980/02,FLOOD,1,,,,,,,,,
1980/02,FROST,2,,,,,,,,,
1980/02,LANDSLIDE,1,,,,,,,,,
1980/03,FLOOD,3,,,,,,,,,
1980/03,LANDSLIDE,1,,,,,,,,,
1980/04,ALLUVION,1,,,,,,,,,
1980/04,FLOOD,4,,,,,,,,,
1980/04,LANDSLIDE,1,,,,,,,,,
1980/05,FIRE,1,,,,,1,,,,
1980/06,FLOOD,1,,,,,,,,,
1980/06,STRONGWIND,1,,,,,,,,,
1980/08,EPIDEMIC,1,10,2125,,,,,,,
1980/08,FIRE,1,,,,1,,,,,
1980/09,DROUGHT,1,,,,,,,,,
1980/09,FIRE,2,,,,4,,,,,
1980/09,FORESTFIRE,1,,,,,,,,,
1980/09,LANDSLIDE,1,5,,,,,34,,,
1980/10,DROUGHT,3,,,,,,,,,
1980/10,HAILSTORM,1,,,,,,,,,
1980/10,LANDSLIDE,1,,,,,,,,,
1980/11,POLLUTION,1,,,,,,,,,
1980/12,ACCIDENT,1,,,,,,,,,
1980/12,FLOOD,3,,,,,,,,,
1980/12,PLAGUE,1,,,,,,,,,
1980/12,RAIN,1,,,,,,,,,
1981/01,FIRE,2,,4,,,,,,,
1981/01,FLOOD,6,,,,14,,,,,
1981/01,LANDSLIDE,3,,,,,,,,,
1981/01,RAIN,1,,,,,1,,,,
1981/02,ALLUVION,1,,,,,,,,,
1981/02,FLOOD,6,,,,,,,,,
1981/02,LANDSLIDE,2,4,,,,,,,,
1981/02,RAIN,1,,,,,,,,,
1981/02,STRUCTURE,2,,,,,,,,,
1981/03,EPIDEMIC,1,6,8,,,,,,,
1981/03,FLOOD,1,,,,,,,,,
1981/03,LANDSLIDE,2,,,,,,35,,,
1981/04,FIRE,1,,,,,,,,,
1981/04,FLOOD,2,,,,,,,,,
1981/07,FIRE,2,,,,2,,,,,
1981/09,FIRE,2,,37,,,1,,,,
1981/10,RAIN,1,,,,,,,,,
1981/10,SPATE,2,3,,,,,,,,
1981/10,STRUCTURE,1,,,,,,,,,
1981/11,LANDSLIDE,2,,,,,,,,,
1981/12,EXPLOSION,1,,5,,,,,,,
1981/12,FLOOD,1,,,,,,,,,
1982/01,FLOOD,2,,,,,4,,20,,
1982/01,HAILSTORM,1,,,,,,,,,
1982/02,ALLUVION,1,,,,,,,,,
1982/02,FLOOD,1,,,,,,,,,
1982/02,LANDSLIDE,1,,,,1,,,15,,
1982/03,FLOOD,9,,,,65,,300,250,,6100
1982/04,FLOOD,1,,,,,,,,,
1982/05,STRONGWIND,1,,,,,,,,,
1982/06,FLOOD,1,,,,,,,,,
1982/07,FIRE,3,,,,,,,,,
1982/09,FIRE,1,,,,,,,,,
1982/10,SPATE,1,,,,,,,,,
1982/11,FLOOD,1,,,,,,,,,
1982/11,LANDSLIDE,1,,,,,,,,,
1982/12,LANDSLIDE,1,,,,,,,20,,
1983/00,FLOOD,2,,,,40,,25,,,
1983/01,FLOOD,3,25,,,,,,,,
1983/02,DROUGHT,3,,,,,,,,,
1983/02,FLOOD,2,,,,,,900,,,
1983/02,LANDSLIDE,2,,,,,,,,,
1983/02,RAIN,1,,,,,,,,,
1983/03,DROUGHT,1,,,,,,,,,
1983/03,FLOOD,2,,,,,,,,,
1983/03,SPATE,1,50,,,,,20000,,,
1983/04,DROUGHT,3,,,,,,,,,
1983/04,FIRE,1,,,,,,,,,
1983/05,STRUCTURE,1,,,,,,480,,,
1983/06,ACCIDENT,1,5,,,,,,,,
1983/06,DROUGHT,1,,,,,,,,,
1983/06,FLOOD,1,,,,,,,,,
1983/06,LANDSLIDE,1,,,,,,,,,
1983/06,STRONGWIND,1,,,,,,,,,
1983/08,FIRE,1,,,,,,,,,
1983/09,FIRE,1,1,4,,,,,,,
1983/12,LANDSLIDE,1,,,,,,,,,
1984/00,FLOOD,15,,,,15,,37,,,150
1984/01,ALLUVION,1,,,,,,,,,
1984/01,FLOOD,7,4,,,,120,71,,,
1984/01,LANDSLIDE,14,1,1,,43,6,,,,
1984/01,RAIN,2,,5,,2,,,60,,60
1984/02,FLOOD,2,,,,,,2,,,
1984/02,LANDSLIDE,2,,,,,,,,,
1984/03,FLOOD,6,2,,,,,,,,
1984/03,LANDSLIDE,4,43,,,1,,,,,
1984/07,EARTHQUAKE,1,,,,,,,,,
1984/10,FLOOD,1,,,,,,,,,
1984/11,FLOOD,1,,,,,,,,,
1984/11,LANDSLIDE,2,,,,,,,,,
1984/12,FLOOD,1,,,,,,,,,
1985/00,FLOOD,2,,,,,,,,,
1985/00,LANDSLIDE,1,,,,,,,,,
1985/01,FIRE,1,,,,,1,,,,
1985/01,FLOOD,7,,,14,22,2,,,,
1985/01,LANDSLIDE,2,,,,,,,,,
1985/02,FLOOD,1,,,,,,,,,
1985/02,LANDSLIDE,1,,,,,,,,,
1985/02,SPATE,1,,,17,40,,,,,
1985/03,FLOOD,2,45,20,,25,,1225,,,
1985/04,FLOOD,5,13,,,,,,,,
1985/05,LANDSLIDE,1,,,,23,,,,,
1985/06,FLOOD,1,,,,,,,,,
1985/08,LANDSLIDE,1,,,,,,,,,
1985/09,FIRE,1,,,,,,,,,
1985/09,LANDSLIDE,1,,,,,,,,,
1985/11,FLOOD,4,2,,,1,,,,,
1985/11,SPATE,1,2,,,,,,,,
1985/12,DROUGHT,1,,,,,,,,,
1985/12,FLOOD,1,,,,,,,,,
1985/12,RAIN,2,,,,1,,,,,
1986/00,FLOOD,5,,,,8,,180,,,
1986/00,LANDSLIDE,2,29,,,,,,,,
1986/01,ALLUVION,1,,,,,,,,,
1986/01,FLOOD,3,,,,1,,,,,
1986/01,FROST,1,,,,,,,,,
1986/01,LANDSLIDE,3,,1,,1,,15,,,
1986/01,RAIN,1,1,1,,1,,,,,
1986/01,SPATE,1,,,,,,,,,
1986/02,ALLUVION,1,,,,,,,,,
1986/02,DROUGHT,1,,,,,,,,,
1986/02,FLOOD,7,,,,,,2010,,,
1986/02,HAILSTORM,1,,,,,,,,,
1986/02,LANDSLIDE,1,,,,,,,,,
1986/02,PLAGUE,1,,,,,,,,,
1986/02,RAIN,2,,,,2,,,,,
1986/03,ALLUVION,1,,,,,50,,,,
1986/03,FLOOD,2,,,,,,,,,
1986/03,LANDSLIDE,6,,,,3,100,400,345,,
1986/03,SPATE,2,,,,,,400,,,
1986/04,FLOOD,1,,,,,,,6000,,
1986/04,LANDSLIDE,1,,,,64,,1000,,,
1986/05,EPIDEMIC,1,14,,,,,,,,
1986/05,LANDSLIDE,1,,,,10,,,,,
1986/07,FLOOD,1,,,,,,,,,
1986/07,RAIN,1,,,,,,,,,
1986/10,HAILSTORM,1,,,,,,,,,
1986/10,LANDSLIDE,1,,,,,,,,,
1986/11,FLOOD,1,,,,,,,,,
1986/12,FLOOD,5,,,,,7,,,,
1986/12,LANDSLIDE,1,,,,1,3,,,,
1986/12,POLLUTION,1,,,,,,,,,
1987/00,FLOOD,1,,,,15,,3,,,
1987/00,LANDSLIDE,2,,,,,200,,,,
1987/01,ALLUVION,2,,,,,,,,,
1987/01,FLOOD,10,15,,,,,1800,,,200
1987/01,HAILSTORM,1,,,,,,,,,
1987/01,LANDSLIDE,5,,,,4,,5,,,
1987/01,RAIN,4,,,,,,,,,
1987/01,SPATE,1,,,,40,,,,,
1987/01,STRUCTURE,2,,2,,,1,,,,
1987/02,FLOOD,6,,,,,,7302,,,
1987/02,LANDSLIDE,2,,,,,,,,,
1987/03,FLOOD,1,,,,,,,,,
1987/03,FROST,1,,,,,,,1800,,
1987/03,HAILSTORM,1,,,,,,,,,
1987/06,FIRE,1,,,,,1,,,,
1987/07,FLOOD,1,,,,,,,,,
1987/07,SNOWSTORM,1,,,,,,,,,
1987/08,FORESTFIRE,1,,,,,,,,,
1987/11,FIRE,1,,,,,1,,,,
1987/11,FLOOD,2,,,,,,,,,
1987/11,FORESTFIRE,1,,,,,,,,,
1987/11,HAILSTORM,1,,,,,,,,,
1987/12,FIRE,1,,,,,,,,,
1987/12,FLOOD,1,,,,,,,,,
1988/00,FLOOD,6,,,,,,285,,,
1988/00,LANDSLIDE,2,,,,,,,,,
1988/01,FLOOD,1,,,,,,,,,
1988/01,STORM,1,,,,,,,,,
1988/02,DROUGHT,2,,,,,,,,,
1988/02,EARTHQUAKE,1,,,,,,,,,
1988/02,FLOOD,1,,,,,,,,,
1988/02,LANDSLIDE,1,,,,1,,,,,
1988/03,FLOOD,4,,,,4,,5000,,,
1988/03,LANDSLIDE,2,,,,,,,,,
1988/03,RAIN,1,,,,1,,,,,
1988/04,HAILSTORM,1,,,,,,,,,
1988/04,LANDSLIDE,11,,,,9,30,245,,,
1988/04,RAIN,3,1,,,2,2,,,,
1988/06,LANDSLIDE,1,,,,,8,,,,
1988/07,DROUGHT,3,,,,,,,,,
1988/08,DROUGHT,1,,,,,,,,,
1988/08,FORESTFIRE,1,,,,,,,,,
1988/08,POLLUTION,1,,,,,,,,,
1988/09,DROUGHT,1,,,,,,,,,
1988/09,LANDSLIDE,1,,,,,,,,,
1988/10,FIRE,1,,,,,,600,400,,
1988/11,DROUGHT,2,,,,,,,,,
1988/11,HAILSTORM,1,,,,,,,,,
1988/12,ALLUVION,2,,,,,,,,,
1988/12,DROUGHT,1,,,,,,,,,
1989/01,EPIDEMIC,1,57,82,,,,,,,
1989/01,FLOOD,1,,,,,,,,,
1989/01,LANDSLIDE,1,,,,,,,,,
1989/02,FLOOD,2,,,,,,,,,
1989/02,HAILSTORM,1,,,,,,,,,
1989/06,FIRE,1,,,,,,,,,
1989/06,LANDSLIDE,1,,,,4,,47,,,
1989/06,STRUCTURE,1,,16,,,,,,,
1989/07,DROUGHT,3,,,,,,,,,
1989/09,FLOOD,1,,,,60,,,,,
1989/09,STRONGWIND,1,,,,,,,,,
1989/09,STRUCTURE,1,,,,,,,,,
1989/10,DROUGHT,3,,,,,,,,,
1989/10,FLOOD,1,,,,,,,,,
1989/10,HAILSTORM,2,,,,,,,300,,
1989/11,FLOOD,1,2,,,600,,,,,
1989/11,LANDSLIDE,1,4,,4,,,,,,
1989/12,FIRE,2,3,,,,1,,,,
1989/12,FLOOD,2,,,,,,,,,
1990/00,FLOOD,4,,,,25,,,,,
1990/00,LANDSLIDE,1,,,,,,,,,
1990/01,FLOOD,6,1,,,,,40,,,108
1990/01,HAILSTORM,2,,,,,3,,,,
1990/01,LANDSLIDE,5,,,,2,,22,,,
1990/02,FLOOD,2,,,,,3,,,,
1990/03,DROUGHT,2,,,,,,,,,
1990/03,EPIDEMIC,1,9,13,,,,,,,
1990/03,LANDSLIDE,1,,,,4,8,,,,
1990/04,DROUGHT,2,,,,,,,,,
1990/05,FLOOD,1,,,,,5,,,,
1990/06,PLAGUE,1,,,,,,,,,
1990/06,SNOWSTORM,1,,,,,,,,,
1990/08,FIRE,1,,,,,,,,,
1990/09,DROUGHT,4,,,,,,,,,
1990/09,ELECTRICSTORM,1,,,,,,,,,
1990/10,EPIDEMIC,4,25,516,,,,,,,
1990/10,HAILSTORM,1,,,,,,,,,
1990/11,EPIDEMIC,1,,29,,,,,,,
1990/11,FLOOD,2,,,,,12,,,,
1990/11,HAILSTORM,1,,,,1,,,,,
1990/11,LANDSLIDE,1,,,,,,,,,
1990/12,FLOOD,4,,,,1,5,,,,
1990/12,LANDSLIDE,1,,,,,,,,,
1991/01,FLOOD,3,,,,,,,,,
1991/02,ALLUVION,1,,,,,,,,,
1991/02,FLOOD,3,,,,3,14,,3000,,
1991/02,LANDSLIDE,1,,,,,,,,,
1991/03,FIRE,1,3,16,,,,,,,
1991/03,FLOOD,2,1,,,,,,,,
1991/03,LANDSLIDE,1,,,,,,,,,
1991/04,FLOOD,1,,,,,,,,,
1991/05,FIRE,1,,,,,1,,,,
1991/06,SNOWSTORM,1,,,,,,,,,
1991/06,STRONGWIND,2,,,,,,,,,
1991/08,FIRE,1,,,,,,,,,
1991/08,FORESTFIRE,1,,,,,,,,,
1991/09,EPIDEMIC,2,10,148,,,,,,,
1991/11,EPIDEMIC,1,22,,,,,,,,
1991/11,FLOOD,1,,,,,,,,,
1992/01,EPIDEMIC,3,1,88,,,,,,,
1992/01,FLOOD,6,,,,,,,700,,
1992/01,LANDSLIDE,1,,,,1,,,,,
1992/02,EPIDEMIC,5,38,149,,,,,200,,
1992/02,POLLUTION,1,,,,,,,,,
1992/03,ALLUVION,2,,,,,,,,,
1992/03,EPIDEMIC,9,38,644,,,,,,,
1992/03,FLOOD,4,12,,,,,,,,
1992/03,HAILSTORM,1,,,,,,,,,
1992/03,RAIN,1,,,,,,,,,
1992/04,EPIDEMIC,4,,28,,,,,,,
1992/04,FLOOD,2,,,,,,,,,
1992/05,FLOOD,1,,,,,,10500,,,
1992/06,FIRE,1,,,,,,,,,
1992/07,LANDSLIDE,1,,,,,,,,,
1992/08,LANDSLIDE,2,,,,,20,200,85,,
1992/09,FLOOD,1,,,,,,,,,
1992/10,ALLUVION,1,10,12,,3,,,300,,
1992/10,EPIDEMIC,1,,20,,,,,,,
1992/10,HAILSTORM,1,,,,,10,,,,
1992/12,ACCIDENT,1,1,10,,,,,,,
1992/12,EPIDEMIC,5,9,199,,,,,,,
1992/12,FLOOD,2,,,,,,,,,
1992/12,LANDSLIDE,1,80,25,,,,,1200,,
1993/01,EPIDEMIC,3,3,147,,,,,,,
1993/01,FIRE,1,,,,,,,,,
1993/01,FLOOD,8,,,,,,,144000,,
1993/01,LANDSLIDE,1,4,,,,,,,,
1993/02,EPIDEMIC,2,3,43,,,,,,,
1993/02,FLOOD,2,,,,50,,30300,,,
1993/02,LANDSLIDE,1,5,,,,,,,,
1993/03,EPIDEMIC,2,16,80,,,,,,,
1993/03,FLOOD,8,,,,,,,,,
1993/04,ELECTRICSTORM,1,,,,,,,,,
1993/07,FLOOD,1,,,,,,,,,
1993/08,DROUGHT,1,,,,,,,,,
1993/08,SNOWSTORM,3,,,,,,,,,
1993/09,DROUGHT,1,,,,,,,,,
1993/09,FIRE,1,,1,,,,,,,
1993/09,STRONGWIND,1,,,,,,,300,,
1993/10,FIRE,1,,1,,,1,,,,
1993/10,FLOOD,2,,,,,,,,,
1993/10,FORESTFIRE,1,,,,,,,,,
1993/10,STORM,1,,,,,,,,,
1993/11,DROUGHT,1,,,,,,,,,
1993/11,FLOOD,2,,,,,,,,,
1993/12,DROUGHT,2,,,,,,,,,
1993/12,EPIDEMIC,1,,120,,,,,,,
1993/12,FIRE,1,,,,,,,,,
1993/12,FLOOD,1,,,,,,,,,
1994/01,EPIDEMIC,6,1,224,,,,,,,
1994/01,FLOOD,3,,,,,,,,,
1994/01,HAILSTORM,2,,,,,,,,,
1994/01,LANDSLIDE,1,,,,,,,,,
1994/01,PLAGUE,1,,,,,,,,,
1994/02,EPIDEMIC,3,3,134,,,,,,,
1994/02,FLOOD,1,,,,,,,1400,,
1994/02,LANDSLIDE,2,,,,,,,,,
1994/02,RAIN,1,,,,,,,,,
1994/02,STRONGWIND,1,,12,,,50,,,,
1994/03,EPIDEMIC,1,,9,,,,,,,
1994/03,FLOOD,3,5,,,,,,300,,
1994/03,RAIN,2,,1,,20,,,,,
1994/03,SPATE,1,,2,1,,,,,,
1994/04,FLOOD,1,,,,,,,,,
1994/04,LANDSLIDE,1,,,,,,,,,
1994/05,DROUGHT,1,,,,,,,,,
1994/06,EPIDEMIC,1,1,10,,,,,,,
1994/06,FIRE,1,,,,,,,,,
1994/06,STRONGWIND,1,,,,,,,,,
1994/07,DROUGHT,1,,,,,,,,,
1994/07,FROST,14,,,,,,,61926,,
1994/09,DROUGHT,2,,,,,,,,,
1994/10,DROUGHT,1,,,,,,,,,
1994/12,FLOOD,1,,,,,,,,,
1994/12,HAILSTORM,1,,,,,,,,,
1995/01,EPIDEMIC,1,,50,,,,,,,
1995/01,FLOOD,3,,,,,,,,,
1995/01,HAILSTORM,1,,,,,,,,,
1995/01,LANDSLIDE,2,1,,,,,,,,
1995/01,SPATE,1,,,,,,,,,
1995/02,ELECTRICSTORM,1,1,3,,,,,,,
1995/02,EPIDEMIC,1,,38,,,,,,,
1995/02,FLOOD,5,,,,,,,18100,,
1995/02,RAIN,1,,,,,,,,,
1995/03,FLOOD,4,,,,,,,,,
1995/05,FIRE,1,,,,,,,,,
1995/05,LANDSLIDE,1,,,,,,,,,
1995/05,STRONGWIND,1,,,,,,,,,
1995/06,DROUGHT,2,,,,,,,,,
1995/06,FIRE,1,,,,,,,60,,
1995/06,LANDSLIDE,1,,,,19,,,200,,
1995/07,EXPLOSION,1,1,2,,,,,,,
1995/08,STRONGWIND,1,,,,,,,,,
1995/09,STRONGWIND,2,,,,,,,,,
1995/10,EPIDEMIC,2,2,890,,,,,,,
1995/10,FIRE,1,,,,,4,,,,
1995/12,EPIDEMIC,1,,20,,,,,,,
1995/12,FIRE,1,,,,,1,,,,
1995/12,FLOOD,3,,,,,,,,,
1995/12,RAIN,1,,,,,,,,,
1996/01,FLOOD,1,,,,,,,,,
1996/01,SPATE,1,1,,,,,,,,
1996/02,EPIDEMIC,1,2,54,,,,,,,
1996/02,RAIN,1,,11,,,,,,,
1996/03,BIOLOGICAL,1,,,,,,,,,
