Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
1970/03,EPIDEMIC,1,,,,,,,,,
1970/03,FIRE,3,,,,,,,,,
1970/03,LANDSLIDE,5,6,,,70,,307,,,
1970/04,FIRE,3,,,,,,,,,
1970/04,FLOOD,1,1,,,,,,,,
1970/04,FORESTFIRE,3,,,,,,,,,
1970/04,LANDSLIDE,2,2,,,1,,,,,
1970/04,STRUCTURE,1,,,,,,,,,
1970/05,ELECTRICSTORM,1,1,,,,,,,,
1970/05,FIRE,3,1,,,,1,,,,
1970/05,LANDSLIDE,1,2,,,30,,180,,,
1970/05,POLLUTION,1,9,,,,,,,,
1970/06,EARTHQUAKE,3,,,,,5,,,,
1970/06,FIRE,1,,,,,,,,,
1970/06,FLOOD,2,2,,5,,,,10000,,
1970/06,LANDSLIDE,3,,,,7,,237,,,
1970/07,FLOOD,25,12,,43,100,387,2452,14,,167
1970/07,LANDSLIDE,1,,,,,,,,,
1970/07,RAIN,4,,,,,,,,,
1970/08,FIRE,2,,,,,,,,,
1970/08,FLOOD,14,4,,,,615,2360,,,
1970/08,LANDSLIDE,2,1,,,1,1,,,,
1970/10,OTHER,1,2,,,,,,,,
1970/10,STORM,1,,,,2,,,,,
1970/11,FLOOD,1,,,,,,450,,,
1970/11,LANDSLIDE,1,,,,,1,,,,
1970/12,FLOOD,2,1,,,31,200,1000,,,
1970/12,LANDSLIDE,1,,,,,,2000,,,
1971/01,FIRE,1,,,,,,,,,
1971/01,FORESTFIRE,2,,,,,,,,,
1971/01,STORM,1,2,,,1,,,,,
1971/02,FIRE,1,,,,,,,,,
1971/03,FIRE,1,,,,,,,,,
1971/03,FORESTFIRE,1,,,,,,,,,
1971/04,FIRE,1,,,,,,,,,
1971/04,FORESTFIRE,1,,,,,,,,,
1971/05,FIRE,3,,,,,,36,,,
1971/05,FLOOD,1,,,,,,,,,
1971/05,LANDSLIDE,1,,,,,,,,,
1971/06,FIRE,2,,,,,,,,,
1971/07,FLOOD,6,,,,340,,1848,,,
1971/07,STRONGWIND,1,,,,,,,,,
1971/08,LANDSLIDE,2,,,,12,,153,,,180
1971/08,STRONGWIND,1,,,,8,14,,,,
1971/09,EXPLOSION,1,5,,,,,,,,
1971/09,FIRE,3,1,,,7,,,,,
1971/09,FLOOD,4,4,,,,,4304,3000,,
1971/09,LANDSLIDE,2,,,,,,,,,
1971/10,FIRE,2,,,,,,,,,
1971/10,FLOOD,1,2,,,,1,,,,
1971/10,LANDSLIDE,1,,,,,,,,,
1971/10,STORM,2,,,,,,,,,
1971/10,STRONGWIND,1,,,,,6,,,,
1971/11,FLOOD,1,1,,,12,,90,,,
1971/12,LANDSLIDE,1,1,,,1,,,,,
1972/00,FLOOD,1,,,,,,,,,
1972/01,FIRE,2,,,,,,,,,
1972/01,FLOOD,1,,,,,,80,,,
1972/01,FORESTFIRE,3,,,,,,,,,
1972/02,FIRE,1,,,,,,,,,
1972/02,FLOOD,1,,,,,,,4500,,
1972/03,FIRE,1,,,,1,,,,,
1972/04,FLOOD,1,,,8,,,176,,,
1972/04,LANDSLIDE,1,,,,,,,,,
1972/04,STORM,1,,,,3,,,,,
1972/04,STRONGWIND,2,,,,2,,,,,
1972/05,FIRE,1,,,,,,,,,
1972/05,FLOOD,12,,,,27,130,520,400,,540
1972/05,LANDSLIDE,7,3,,,84,,,,,
1972/05,RAIN,4,,,,,,,,,
1972/06,FIRE,1,,,,,,,,,
1972/06,RAIN,2,,,,,,,,,
1972/07,FIRE,1,,,,,,,,,
1972/07,LANDSLIDE,2,,,,,,,,,
1972/07,RAIN,2,2,,,,,,,,
1972/08,FLOOD,8,,,,,,4009,,,
1972/09,FIRE,1,,,,,,,,,
1972/09,FLOOD,1,,,,,30,,,,
1972/10,FIRE,1,,,,,,,,,
1972/10,SURGE,2,,,,,,,,,
1972/11,FIRE,3,,,,,,,,,
1972/11,FLOOD,1,,,1,,,135,,,
1972/12,EXPLOSION,1,,,,,4,,,,
1972/12,LANDSLIDE,1,3,,,,,,,,
1973/00,SEDIMENTATION,1,,,,,,,,,
1973/01,FIRE,7,,,,,,,,,
1973/01,FLOOD,2,,,,15,,1550,315,,
1973/01,LANDSLIDE,1,,,,,,,36,,
1973/02,FIRE,8,2,,,,,,,,
1973/03,FIRE,1,,,,,,,,,
1973/03,FLOOD,1,,,,,,,,,
1973/03,FORESTFIRE,1,,,,,,,,,
1973/04,EXPLOSION,1,,,,,,,,,
1973/04,FIRE,4,,,,,,,,,
1973/04,FLOOD,2,,,,,,,,,
1973/04,LANDSLIDE,2,1,,,,15,,,,
1973/04,RAIN,4,,,,4,1,,,,
1973/05,FIRE,2,,,,,,,,,
1973/06,EPIDEMIC,1,18,,,,,,,,
1973/06,FIRE,2,,,,1,,,15,,
1973/06,LANDSLIDE,1,4,,,,,,,,
1973/06,POLLUTION,1,2,,,,,,,,
1973/07,BIOLOGICAL,1,,,,,,,,,
1973/07,FIRE,2,,,,,,,,,
1973/07,FLOOD,1,,,,,300,,,,
1973/08,EPIDEMIC,2,14,,,,,,,,
1973/08,FIRE,3,,,,,,,,,
1973/08,FLOOD,3,1,,1,10,30,,4500,,
1973/08,FORESTFIRE,1,,,,,,,,,
1973/08,LANDSLIDE,4,2,,15,,,,1800,,
1973/08,STORM,1,,,,,,,,,
1973/09,FIRE,3,,,,,,,,,
1973/09,FLOOD,2,,,1,2,,,,,
1973/10,FIRE,4,,,,,15,53,,,
1973/10,FLOOD,4,1,,2,,15,730,225,,
1973/10,LANDSLIDE,2,1,,,5,,,,,
1973/10,STORM,1,,,,,,,,,
1973/11,FIRE,7,,,,1,4,,,,
1973/11,FLOOD,11,2,,1,40,100,3314,135,,70
1973/11,LANDSLIDE,3,4,,,8,85,1050,,,
1973/12,FIRE,3,,,,,,,,,
1973/12,FLOOD,1,,,,,80,45,,,
1974/00,LANDSLIDE,1,,,,,,,,,
1974/01,FIRE,4,1,,,,1,,,,
1974/01,FORESTFIRE,1,,,,,,,,,
1974/02,COASTLINE,1,,,,,,,,,
1974/02,EXPLOSION,1,,,,,,,,,
1974/02,FIRE,2,,,,,,,,,
1974/03,FIRE,6,,,,3,12,,,,80
1974/03,FORESTFIRE,1,,,,,,,,,
1974/04,FIRE,4,,,,,,,,,
1974/04,FLOOD,1,,,,,60,,,,
1974/05,FIRE,2,,,,,,,,,
1974/05,FLOOD,5,3,,4,,15,900,,,
1974/05,STORM,1,1,,,,100,,,,
1974/06,EARTHQUAKE,9,15,2,,6,6,9,,,
1974/06,FIRE,1,,,,,,,,,
1974/06,FLOOD,1,1,,,,,,,,
1974/06,LANDSLIDE,1,1,,,,1,,,,
1974/07,STRONGWIND,2,,,,,,,,,
1974/08,ACCIDENT,1,47,,,,,,,,
1974/08,ALLUVION,1,,,,70,1,175,,,
1974/08,ELECTRICSTORM,2,,,,,,,,,
1974/08,FIRE,1,,,,,,,,,
1974/08,FLOOD,1,1,,,,,,1800,,
1974/08,LANDSLIDE,4,2,,,15,150,1067,,1350,
1974/08,STORM,1,47,,,,,,,,
1974/09,FIRE,1,,,,,,,,,
1974/09,FLOOD,3,1,,,,,945,,,
1974/09,LANDSLIDE,2,,,,8,8,,,,
1974/10,EARTHQUAKE,1,,,,,,,,,
1974/10,FIRE,1,,,,,,,,,
1974/10,FLOOD,3,1,,3,20,,315,,,
1974/10,LANDSLIDE,3,,,,10,3,,,,
1974/10,STRONGWIND,1,,,,,,,,,
1974/10,SURGE,1,,,,,,,,,
1974/11,FIRE,2,,,,,,,,,
1974/11,FLOOD,1,,,,100,,,,,
1974/11,LANDSLIDE,4,4,,,1,,600,,,750
1974/12,FIRE,1,,,,,,,,,
1975/00,LANDSLIDE,2,,,,,,,,,
1975/01,FIRE,2,,,,,,,,,
1975/02,FIRE,3,,,,,,,,,
1975/03,EARTHQUAKE,1,47,,,5,,,,,
1975/03,FIRE,2,,,,,,,,,
1975/03,FORESTFIRE,1,,,,,,,,,
1975/03,LANDSLIDE,3,1,,,1,,,,,
1975/04,ALLUVION,1,,,,,,,,,
1975/04,EARTHQUAKE,2,2,,,60,38,500,,,
1975/04,FIRE,5,,,,,,,,,
1975/04,FORESTFIRE,2,,,,,,,,,
1975/04,LANDSLIDE,3,,,,,,,,,
1975/05,FLOOD,2,2,,,,400,,,,
1975/06,FIRE,6,,,,,5,,,,
1975/06,FLOOD,3,,,,,,450,,,
1975/06,STRONGWIND,1,,,,,310,,,,
1975/07,FLOOD,3,,,3,,,2250,,,
1975/07,LANDSLIDE,1,,,,,8,,200,,
1975/07,STORM,1,,,,,100,,,,
1975/07,STRONGWIND,2,,,,,40,,,,
1975/08,FIRE,1,,,,,,,,,
1975/08,FLOOD,1,,,,40,,180,,,
1975/08,LANDSLIDE,1,,,,3,,,,,
1975/08,SPATE,1,1,,,,,,,,
1975/09,ALLUVION,2,8,,,,,300,,,
1975/09,FIRE,2,,,,43,,194,,,
1975/09,FLOOD,3,3,,,,40,1000,,,
1975/09,LANDSLIDE,4,4,,,2,1,90,,,
1975/10,ALLUVION,2,,,,,,500,,,
1975/10,FLOOD,7,16,,12,35,230,2708,,,
1975/10,LANDSLIDE,11,12,,,59,4,360,,,
1975/10,SPATE,1,12,,10,40,,200,,,
1975/11,FIRE,2,3,,,1,,,,,
1975/11,FLOOD,4,,,,,130,,,,
1975/11,LANDSLIDE,5,1,,,16,,2430,,,
1975/12,FIRE,2,,,,,,,,,
1975/12,FLOOD,8,1,,13,,30,11000,,,
1975/12,LANDSLIDE,2,6,,,15,,1766,,,
1975/12,SPATE,2,2,,,,,,,,
1975/12,SURGE,1,,,,,,,,,
1976/00,FLOOD,1,,,,,,,,,
1976/00,HURRICANE,1,,,,,,,,,
1976/00,LANDSLIDE,1,,,,,,,,,
1976/01,FIRE,8,1,,,1,1,,3,,
1976/01,FLOOD,6,,,,,,3275,1125,,
1976/01,FORESTFIRE,2,,,,,,,,,
1976/01,LANDSLIDE,6,12,,,,11,,,,50
1976/01,RAIN,13,,,,1,801,,,,
1976/02,FIRE,5,,,,,6,,,,
1976/02,LANDSLIDE,3,,,,,,,,,45
1976/02,RAIN,1,,,,,,,,,
1976/03,FIRE,4,1,,,7,1,,,,
1976/03,FLOOD,1,,,,,,,,,
1976/03,LANDSLIDE,1,1,,,,,,,,
1976/04,EARTHQUAKE,1,,,,,,,,,
1976/04,FIRE,4,,,,,,,,,
1976/04,FLOOD,1,,,,,,,100,,
1976/04,LANDSLIDE,1,,,,,,,,,
1976/04,RAIN,2,,,,,,,,,
1976/05,EARTHQUAKE,1,,,,,,,,,
1976/05,FIRE,4,1,,,6,1,,,,
1976/05,FLOOD,7,,,1,32,1230,10610,,,2250
1976/05,LANDSLIDE,3,,,,,,,,,
1976/05,POLLUTION,1,,,,,,,,,
1976/05,RAIN,5,,,,,,,,,
1976/06,FIRE,2,3,,,1,2,,,,
1976/06,FLOOD,15,3,,,,625,11313,,,360
1976/06,LANDSLIDE,1,,,,7,,,,,
1976/06,RAIN,2,,,,,2000,,,,
1976/07,FIRE,2,,,,10,,,,,
1976/07,FLOOD,34,5,,,4,2062,94370,39275,1999,797
1976/07,LANDSLIDE,7,2,,,18,48,135,2005,,
1976/07,STRONGWIND,1,,,,,,,,,
1976/08,ALLUVION,1,,,,,,,,,
1976/08,LANDSLIDE,3,,,,250,,1200,,,
1976/08,OTHER,1,,,,,,,,,
1976/09,ELECTRICSTORM,1,,,,,,,,,
1976/09,FIRE,5,3,,,,1,,8,,
1976/09,FORESTFIRE,2,,,,,,,,,
1976/09,LANDSLIDE,2,3,,3,,,,1350,,
1976/10,ALLUVION,9,,,,31,217,100,,,
1976/10,LANDSLIDE,5,,,,14,,5,,,
1976/10,SPATE,2,,,,,,,,,
1976/11,ALLUVION,1,6,,,230,,1510,,,
1977/01,EXPLOSION,2,3,,,3,16,,,,
1977/01,FORESTFIRE,1,,,,,,,,,
1977/04,DROUGHT,1,,,,,,,,,
1977/04,EXPLOSION,1,,,,,7,,,,
1977/04,FIRE,3,,,,1,4,,,,
1977/05,FIRE,4,1,,,1,,,,,
1977/05,FORESTFIRE,2,,,,,,,,,
1977/05,HURRICANE,1,,,,40,,150,,,
1977/05,LANDSLIDE,2,,,,3,4,5,,,
1977/06,EARTHQUAKE,1,,,,,,,,,
1977/06,EPIDEMIC,3,79,,,,,,,,
1977/06,FIRE,5,3,,,,1,,,,
1977/06,FLOOD,1,,,,,,,36000,,
1977/06,OTHER,1,,,,,,,,,
1977/06,POLLUTION,1,3,,,,,,,,
1977/07,FIRE,1,,,,,,,,,
1977/07,FLOOD,1,,,,,,400,,,
1977/07,LANDSLIDE,2,2,,,,4,14,,,
1977/08,ALLUVION,2,,,,,,,,,
1977/08,BIOLOGICAL,1,8,,,,,,,,
1977/08,DROUGHT,1,,,,,,,3000,,
1977/08,EARTHQUAKE,1,,,,,2,,,,
1977/08,FLOOD,6,5,,,,8,7850,,,
1977/08,LANDSLIDE,5,3,,,11,10,45,,,
1977/08,SPATE,2,,,,,,,,,
1977/08,STRONGWIND,1,1,,,1,,,,,
1977/09,EPIDEMIC,1,,,,,,,,,
1977/09,FIRE,3,1,,,1,,,,,
1977/09,FLOOD,1,1,,,,,45,,,
1977/10,FIRE,1,,,,,,,,,
1977/10,FLOOD,2,,,,,,400,,,
1977/10,LANDSLIDE,2,2,,,1,,,,,
1977/10,RAIN,2,,,,,,,50000,,
1977/11,FIRE,6,2,,,1,,,,,
1977/11,FLOOD,4,2,,,1,86,227,200,,
1977/11,LANDSLIDE,9,4,,,6,5,25,,,
1977/12,EXPLOSION,1,1,,,1,,,,,
1977/12,FIRE,1,1,,,,,,,,
1977/12,FORESTFIRE,1,,,,,,,,,
1977/12,LANDSLIDE,1,2,,,1,,,,,
1978/00,LANDSLIDE,2,,,,,,,,,
1978/01,FIRE,3,1,,,1,,28,,,
1978/01,LANDSLIDE,3,3,,,,,,,,
1978/02,FIRE,1,,,,5,,225,,,
1978/02,FORESTFIRE,1,,,,,,,,,
1978/03,DROUGHT,1,,,,,,,,,
1978/03,FIRE,3,2,,,1,,,,,
1978/03,FLOOD,1,,,,,,,,,
1978/03,FORESTFIRE,1,,,,,,,,,
1978/04,ALLUVION,3,1,,,3,1,30,,,
1978/04,EPIDEMIC,1,1,,,,,,,,
1978/04,EXPLOSION,1,,,,,30,,,,
1978/04,FLOOD,2,,,1,,,,,,
1978/04,LANDSLIDE,4,1,,,1,,,,,
1978/04,RAIN,1,,,,,,,600,,
1978/05,ALLUVION,2,,,10,,,,,,
1978/05,DROUGHT,1,,,,,,,,,
1978/05,FIRE,3,,,,12,,,,,
1978/05,FLOOD,5,,,,30,,235,,,
1978/05,LANDSLIDE,2,2,,,,,,,,
1978/06,ALLUVION,1,,,,,,,,,
1978/06,FLOOD,10,2,,,25,1000,4405,,,
1978/06,LANDSLIDE,4,2,,,1,,,,,
1978/06,RAIN,1,,,,,,,,,
1978/07,BIOLOGICAL,1,,,,,,,,,
1978/07,FIRE,1,1,,,1,,,,,
1978/07,FLOOD,1,,,,,,,,,
1978/07,LANDSLIDE,2,2,,,8,,50,,,
1978/07,SPATE,1,2,,,1,,,,,
1978/08,FLOOD,6,7,,1,,,126,,,
1978/08,LANDSLIDE,3,3,,,1,,,,,207
1978/08,STORM,2,,,,,20,50,,,
1978/09,FIRE,3,,,,16,,20,,,
1978/09,FLOOD,8,1,,,8,,4505,,,
1978/09,LANDSLIDE,1,,,,,,,,,
1978/09,STORM,1,,,,,,,,,
1978/10,ALLUVION,3,3,,,10,,250,,,
1978/10,FIRE,1,,,,,,,,,
1978/10,FLOOD,1,,,,,,,,,
1978/10,LANDSLIDE,2,,,,,1,15,,,
1978/11,FIRE,1,,,,,,,,,
1978/11,LEAK,1,,,,20,,,,,
1978/11,STORM,1,,,,,,,,,
1978/11,STRONGWIND,1,,,,,,,,,
1978/12,FIRE,1,,,,,,,,,
1978/12,FLOOD,1,,,,,,,,,
1978/12,LANDSLIDE,2,,,,4,,14,,,
1979/01,FIRE,1,,,,,,,,,
1979/01,LANDSLIDE,2,,,,,,,,,
1979/03,EPIDEMIC,1,7,,,,,,,,
1979/03,FIRE,3,2,,,,,,,,
1979/03,FLOOD,2,,,,,,,,,
1979/03,LANDSLIDE,2,,,,1,,180,,,
1979/04,EXPLOSION,1,1,,,,,,,,
1979/04,FIRE,5,1,,,1,,,,,
1979/04,FLOOD,2,,,,,,200,,,
1979/04,FORESTFIRE,1,,,,,,,,,
1979/04,LANDSLIDE,2,6,,,2,,,,,
1979/05,FIRE,4,3,,,1,,,,,
1979/05,FLOOD,2,,,,,,,,,
1979/05,FORESTFIRE,2,,,,,,,,,
1979/05,LANDSLIDE,3,1,,,1,,,,,
1979/05,POLLUTION,1,1,,,,,,,,
1979/05,STRONGWIND,1,,,,,,,,,
1979/06,EPIDEMIC,1,46,,,,,,,,
1979/06,FIRE,5,4,,,4,,,,,
1979/06,FLOOD,7,,,,60,,2000,,,
1979/06,LANDSLIDE,4,,,,1,,160,,,
1979/06,STORM,1,,,,,,,,,
1979/06,STRONGWIND,1,,,,,,,,,
1979/07,ALLUVION,2,1,,2,40,,200,,,
1979/07,FIRE,5,,,,,1,,,,
1979/07,FLOOD,8,4,,,,,1000,,,
1979/07,LANDSLIDE,7,2,,,67,14,408,,,
1979/07,OTHER,1,,,,,,,,,
1979/08,ALLUVION,3,4,,5,,,,,,
1979/08,FIRE,1,,,,,,,,,
1979/08,FLOOD,2,,,,50,,225,,,
1979/08,HURRICANE,1,,,,,,,,,
1979/08,LANDSLIDE,5,4,,,1,20,18,,,
1979/09,ALLUVION,5,1,,,31,,62,,,
1979/09,FIRE,2,,,,,,,,,
1979/09,FLOOD,6,3,,,,550,,,,
1979/09,LANDSLIDE,14,3,,9,89,21,2278,,,
1979/09,STORM,1,1,,,,,,,,
1979/09,SURGE,1,,,,,,,,,
1979/10,ALLUVION,2,,,,,,,,,
1979/10,FIRE,1,,,,,,,,,
1979/10,FLOOD,3,1,,,,,,,,
1979/10,LANDSLIDE,4,2,,,28,,32,,,
1979/10,STRONGWIND,1,,,,,,,,,
1979/11,ACCIDENT,1,7,,,,,,,,
1979/11,ALLUVION,1,1,,,10,,,,,
1979/11,EARTHQUAKE,1,,,,,,,,,
1979/11,EPIDEMIC,1,,,,,,,,,
1979/11,FIRE,3,3,,,1,,,,,
1979/11,FLOOD,2,,,,,,400,,,
1979/11,LANDSLIDE,5,1,,,1,14,68,,,
1979/12,ALLUVION,1,1,,6,,,,5000,,
1979/12,FIRE,2,,,,,,,,,
1979/12,LANDSLIDE,1,,,,,,,,,
1979/12,STORM,1,,,,,,,,,
1980/01,FIRE,4,,,,10,,,,,
1980/01,LANDSLIDE,3,,,,,,405,,,45
1980/01,OTHER,1,,,,,,,,,
1980/02,BIOLOGICAL,2,,,,,,,,,
1980/02,EPIDEMIC,2,,,,,,,,,
1980/02,FIRE,4,,,,,,,,,
1980/03,FIRE,5,3,,,1,,,,,
1980/03,FORESTFIRE,4,,,,,,,,,
1980/03,LANDSLIDE,1,,,,40,,150,,,
1980/04,FIRE,2,,,,,,,,,
1980/04,FLOOD,1,,,,,,,,,
1980/04,FORESTFIRE,2,,,,,,,,,
1980/04,LANDSLIDE,1,1,,,1,,,,,
1980/04,STRONGWIND,1,,,,,,,,,
1980/05,FIRE,2,,,,,,,,,
1980/05,FLOOD,4,,,,138,,,,,
1980/05,FORESTFIRE,1,,,,,,,,,
1980/05,LANDSLIDE,4,5,,,39,,80,,,
1980/05,STORM,1,,,,,,158,,,
1980/06,FIRE,2,1,,,1,,,,,
1980/06,FLOOD,2,,,,,,540,,,
1980/06,LANDSLIDE,3,10,,,3,,,,,
1980/06,STRONGWIND,2,,,,,,,,,
1980/07,FLOOD,19,9,,,,,3652,900,,
1980/07,LANDSLIDE,1,,,,,,450,,,
1980/07,STRONGWIND,2,,,,281,,1000,,,
1980/08,FIRE,2,1,,,,,,,,
1980/08,FLOOD,10,2,,,400,,6900,,,
1980/08,LANDSLIDE,4,,,,,,,,,
1980/08,STORM,1,,,,,,,,,
1980/08,STRONGWIND,1,,,,,,,,,
1980/09,FIRE,1,2,,,1,,,,,
1980/09,FLOOD,4,16,,18,120,500,2250,,,225
1980/09,LANDSLIDE,7,6,,7,31,100,1500,,,645
1980/09,STORM,1,,,,,,,,,
1980/10,FIRE,2,,,,,,,,,
1980/10,FLOOD,1,,,,100,,,,,
1980/11,EARTHQUAKE,2,,,,,5,,,,
1980/11,FIRE,3,3,,,,,,,,
1980/11,FLOOD,1,,,,,,,,,
1980/11,LANDSLIDE,1,,,,,,,,,
1980/11,STORM,1,,,,,,,,,
1980/12,FIRE,2,1,,,1,,,,,
1980/12,FLOOD,1,4,,4,180,,1200,,,
1981/00,LANDSLIDE,1,,,,,,,,,
1981/01,EARTHQUAKE,1,,,,,,,,,
1981/01,FIRE,2,,,,,,,,,
1981/01,FORESTFIRE,1,,,,,,,,,
1981/02,FLOOD,3,2,,3,,,353,,,
1981/02,LANDSLIDE,2,3,,,,1,25,,,
1981/03,FIRE,1,,,,17,,225,,,
1981/03,FLOOD,2,,,,,450,,,270,
1981/03,LANDSLIDE,2,5,,,19,,86,,,
1981/04,ALLUVION,1,12,,,235,,175,,,
1981/04,FIRE,1,,,,,,,,,
1981/04,FLOOD,8,3,,3,,,5300,,,
