Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
1975/04,FLOOD,12,,,,,,26,,,230
1975/04,HAILSTORM,1,,,,,,,,,
1975/04,POLLUTION,1,,40,,,,,,,
1975/05,EARTHQUAKE,1,,,,,,,,,
1975/05,EXPLOSION,1,3,,,,,,,,
1975/05,FIRE,3,,,,,,,,,
1975/05,FLOOD,3,,,,,,,,,
1975/05,STORM,8,,,,,,,,,320
1975/05,STRUCTURE,1,9,3,,,,,,,
1975/06,EPIDEMIC,1,,12,,,,,,,
1975/06,FIRE,4,5,6,,,,,,,
1975/06,FLOOD,1,,,,,,,,,
1975/06,LEAK,2,6,,,,,,,,
1975/06,POLLUTION,1,2,1,,,,,,,
1975/06,SNOWSTORM,1,,,,,,,,,
1975/06,STRUCTURE,1,,1,,,,,,,
1975/07,EPIDEMIC,5,9,96,,,,,,,
1975/07,EXPLOSION,1,3,,,,,,,,
1975/07,FIRE,7,5,,,,,,,,
1975/07,FLOOD,32,1,,,60,,2000,,,1440
1975/07,FOG,3,,,,,,,,,
1975/07,FORESTFIRE,1,,,,,,,,,
1975/07,FROST,14,5,,,,,,,,
1975/07,LEAK,3,6,,,,,,,,
1975/07,SNOWSTORM,16,,,,,,31,,,
1975/07,STRONGWIND,1,,,,,,,,,
1975/08,EXPLOSION,1,,,,,,,,,
1975/08,FIRE,3,,,,90,,,,,500
1975/08,FOG,2,,,,,,,,,
1975/08,FORESTFIRE,1,,,,,,,,,
1975/08,FROST,1,,,,,,,,,
1975/08,PLAGUE,1,,,,,,,,,
1975/08,SNOWSTORM,33,2,,2,30,,70,,,95
1975/08,STRONGWIND,1,,,,,,,,,
1975/09,EXPLOSION,1,1,,,,,,,,
1975/09,FIRE,2,1,,,1,,,,,
1975/09,FORESTFIRE,2,,,,,,,,,
1975/09,PLAGUE,1,,,,,,,,,
1975/09,SNOWSTORM,1,,,,,,,,,
1975/09,STORM,5,,,,90,,120,,,220
1975/09,STRONGWIND,2,,,,,,,,,
1975/10,FIRE,10,3,5,,20,,,,,80
1975/10,FLOOD,1,,,,70,,,,,400
1975/10,HAILSTORM,6,,,,60,,240,,,
1975/10,LANDSLIDE,1,,,,,,,,,
1975/10,PLAGUE,1,1,16,,,,,,,
1975/10,STORM,2,4,,,,,,,,
1975/10,STRONGWIND,2,,,,20,,80,,,
1975/11,EPIDEMIC,4,21,133,,,,,,,
1975/11,EXPLOSION,1,,,,,,,,,
1975/11,FIRE,3,1,,,200,,,,,1000
1975/11,FLOOD,6,,,,,,,,,
1975/11,PLAGUE,1,1,,,,,,,,
1975/11,STORM,3,,,,,,,,,
1975/11,STRONGWIND,7,,,,,,,,,
1975/11,STRUCTURE,2,2,4,,,,,,,
1975/12,FLOOD,6,,,,,,,,,536
1975/12,FORESTFIRE,14,,,,,,,,,
1975/12,LEAK,1,3,2,,,,,,,
1975/12,STORM,11,1,50,,,,30,,,
1975/12,STRONGWIND,1,,,,,,,,,
1975/12,STRUCTURE,1,2,100,,,,,,,
1976/01,ALLUVION,1,,,,,,,54,,
1976/01,DROUGHT,3,,,,,,,,,
1976/01,EPIDEMIC,1,,33,,,,,,,
1976/01,EXPLOSION,2,2,10,,,,,,,
1976/01,FIRE,3,,1,,,,,,,
1976/01,FLOOD,4,,,,,200,,,,1040
1976/01,FORESTFIRE,4,,2,,,,,,,
1976/01,LANDSLIDE,1,,,,,,,,,
1976/01,STORM,16,,,,30,,,,,940
1976/01,STRONGWIND,2,2,50,12,,,,,,
1976/01,STRUCTURE,2,,,,,,,,,
1976/02,FIRE,3,,4,,9,,,,,35
1976/02,FLOOD,10,,,,,,,,,800
1976/02,FORESTFIRE,1,,,,,,,,,
1976/02,HAILSTORM,2,,,,,,,,,
1976/02,STORM,3,,,,,,,,,100
1976/02,STRUCTURE,1,7,,,,,,,,
1976/03,ELECTRICSTORM,1,1,1,,,,,,,
1976/03,FIRE,2,,,,26,,,,,100
1976/03,FLOOD,12,,,,,,,,,
1976/03,LANDSLIDE,1,1,,,,,,,,
1976/03,STORM,4,1,12,,,,,,,
1976/04,EXPLOSION,1,,,,,,,,,
1976/04,FIRE,2,,,,,,,,,
1976/04,FLOOD,2,,,,,,,,,
1976/04,POLLUTION,1,2,,,,,,,,
1976/04,STORM,6,1,,3,6,,24,1000,,100
1976/05,EPIDEMIC,1,1,9,,,,,,,
1976/05,EXPLOSION,2,3,4,,1,,,,,
1976/05,FIRE,3,,,,,,,,,
1976/05,SNOWSTORM,2,,,,,,,,,
1976/06,ACCIDENT,1,1,,,,,,,,
1976/06,EPIDEMIC,10,16,13959,,,,,,,
1976/06,EXPLOSION,1,2,4,,1,,,,,
1976/06,FIRE,1,,,,,,,,,
1976/06,FLOOD,1,,,,,,,,,20
1976/06,SNOWSTORM,3,,,,,,41,,,
1976/06,STORM,1,2,,,,,,,,
1976/06,STRONGWIND,2,1,,,,,,,,
1976/07,DROUGHT,3,,,,,,,,,
1976/07,EPIDEMIC,1,3,14,,,,,,,
1976/07,FIRE,2,,,,,,,,,
1976/07,FORESTFIRE,2,,,,,,,,,
1976/07,STORM,1,,,,,,,,,
1976/08,EPIDEMIC,2,,100,,,,,,,
1976/08,EXPLOSION,1,,,,1,,,,,
1976/08,FIRE,2,,,,,,,,,
1976/08,SNOWSTORM,1,,,,,,,,,
1976/08,STRUCTURE,1,,2,,1,,,,,
1976/09,EPIDEMIC,1,,8,,,,,,,
1976/09,FIRE,1,,,,,,,,,
1976/09,FLOOD,4,,,,,,,,,
1976/09,FORESTFIRE,1,,,,,,,,,
1976/09,LEAK,2,5,,,,,,,,
1976/09,SNOWSTORM,2,,,,,,,,,
1976/09,STORM,19,1,2,,30,42,,173,,6530
1976/10,EPIDEMIC,1,3,,,,,,,,
1976/10,FIRE,2,2,3,,,,,,,
1976/10,FLOOD,16,,,,,,,,,710
1976/10,HAILSTORM,1,,,,,,,,,
1976/10,POLLUTION,1,2,3,,,,,,,
1976/10,SNOWSTORM,1,,,,,,,,,200
1976/10,STORM,12,,,1,40,,160,,,21
1976/10,STRONGWIND,5,5,15,,5,,16,,,
1976/10,STRUCTURE,1,,,,,,,,,
1976/11,ACCIDENT,1,1,1,,,,,,,
1976/11,EXPLOSION,1,,6,,,,,,,
1976/11,FIRE,2,,,,,,,,,
1976/11,FLOOD,3,,,,,,,,,
1976/11,HAILSTORM,1,,,,,,,,,
1976/11,LANDSLIDE,1,4,,,,,,,,
1976/11,STORM,13,1,,,19,,72,,,
1976/11,STRONGWIND,2,,,,,,,,,
1976/12,ELECTRICSTORM,1,,,,,,,,,
1976/12,FLOOD,14,,,,,,,,,
1976/12,FORESTFIRE,1,,,,,,,,,
1976/12,HAILSTORM,3,,,,,,,,,
1976/12,STORM,19,2,,,15,,60,,,100
1976/12,STRONGWIND,1,,,,,,,,,
1977/01,FIRE,3,,3,,3,,,,,80
1977/01,FLOOD,29,1,,,8,,32,,,4184
1977/01,FORESTFIRE,4,,,,,,,,,
1977/01,HAILSTORM,11,,1,,,,,,,56
1977/01,HEATWAVE,1,3,,,,,,,,
1977/01,STORM,7,1,,,,,,,,
1977/02,ALLUVION,1,18,200,1,60,,,,,240
1977/02,EXPLOSION,1,,,,,,,,,
1977/02,FIRE,2,,,,,,,,,
1977/02,FLOOD,103,10,,,30,22,770,426,,14404
1977/02,HAILSTORM,1,,,,,,,,,
1977/02,POLLUTION,1,,,,,,,,,
1977/02,STORM,10,1,3,,,,,,,104
1977/03,ALLUVION,3,,,,,,,15,,
1977/03,FIRE,3,2,1,,1,,,,,
1977/03,FLOOD,55,4,,,,30,5300,,,7968
1977/03,HAILSTORM,2,,,,,,,,,
1977/03,POLLUTION,1,,,,,,,,,
1977/03,STORM,15,,,,,100,,400,,
1977/04,ALLUVION,1,,,,,,,,,
1977/04,EXPLOSION,1,1,,,1,,,,,
1977/04,FIRE,2,2,23,,,,,,,240
1977/04,FLOOD,2,,,,,,,,,
1977/04,POLLUTION,1,1,7,,,,,,,
1977/04,SNOWSTORM,5,,,,,,,,,
1977/04,STORM,20,,47,,383,27,1650,,,
1977/05,EPIDEMIC,8,8,109,,,,,,,
1977/05,FIRE,1,,1,,80,,,,,400
1977/05,STORM,1,,,,,,,,,
1977/05,STRUCTURE,1,2,,,,,,,,
1977/06,EPIDEMIC,5,8,7,,,,,,,
1977/06,FIRE,1,,2,,,,,,,
1977/06,FLOOD,29,1,2,,,160,,,,1225
1977/06,LEAK,1,2,,,,,,,,
1977/06,SNOWSTORM,9,,,,,,,180,,40
1977/07,EXPLOSION,1,3,9,,,,,,,
1977/07,FIRE,2,,,,,,,,,
1977/07,FORESTFIRE,2,,,,,,,,,
1977/07,POLLUTION,1,,100,,,,,,,
1977/07,SNOWSTORM,6,1,1,7,,,,700,,
1977/07,STRONGWIND,5,2,,,,,,,,
1977/08,EXPLOSION,1,,4,,,,,,,
1977/08,FIRE,5,,,,,,,,,
1977/08,FOG,3,,,,,,,,,
1977/08,SNOWSTORM,2,,,,,,,,,
1977/09,EXPLOSION,2,1,2,,,,,,,
1977/09,FIRE,2,,,,,,,,,
1977/09,FORESTFIRE,4,,,,,,,,,
1977/09,STRUCTURE,2,5,,,2,,,,,
1977/10,DROUGHT,1,,,,,,,,,
1977/10,EXPLOSION,2,1,9,,1,,,,,
1977/10,FIRE,3,,1,,,,,,,200
1977/10,FLOOD,10,,,1,,,,1000,,255
1977/10,STORM,3,1,2,,,,,,,
1977/10,STRONGWIND,2,,,,,,,,,
1977/10,STRUCTURE,1,1,3,,,,,,,
1977/11,DROUGHT,1,,,,,,,,,
1977/11,EARTHQUAKE,49,92,139,,3306,415,4924,,,3828
1977/11,EPIDEMIC,3,6,103,,,,,,,
1977/11,FIRE,3,,1,,,,,,,428
1977/11,FORESTFIRE,2,,,,6,,,,,
1977/11,LANDSLIDE,4,,,,,,,,,
1977/11,STORM,3,,,,,,,,,
1977/11,STRUCTURE,2,3,6,,,,,,,
1977/12,DROUGHT,1,,,,,,,,,
1977/12,EARTHQUAKE,1,,,,,,,,,
1977/12,FLOOD,24,1,2,,53,685,208,2740,,790
1977/12,FORESTFIRE,2,,,,,,,,,
1977/12,HAILSTORM,8,,,,,,,,,
1977/12,STORM,3,1,2,,,2000,,5000,,8000
1978/01,FIRE,1,,1,,,,,,,
1978/01,FLOOD,21,13,,,,,,,,9145
1978/01,FORESTFIRE,1,,,,,,,,,
1978/01,HAILSTORM,2,,,,3,,,,,
1978/01,LANDSLIDE,1,,,,,,,,,
1978/01,STORM,6,1,,,,,,,,
1978/01,STRUCTURE,1,,3,,1,,,,,
1978/02,ALLUVION,3,3,2,,1,,,,,45
1978/02,DROUGHT,1,,,,,,,,,
1978/02,FLOOD,9,3,,,1,,,,,1500
1978/02,HAILSTORM,1,,,,,,,,,
1978/02,STORM,10,3,2,,15,,,,,180
1978/03,DROUGHT,1,,,,,,,,,
1978/03,EPIDEMIC,1,,27,,,,,,,
1978/03,EXPLOSION,1,,2,,1,,,,,
1978/03,FLOOD,24,5,73,,,,2500,,,9100
1978/03,STORM,1,,,,,,,,,
1978/03,STRUCTURE,1,,,,1,,,,,
1978/04,FIRE,3,,5,,2,,,,,
1978/04,FLOOD,5,,,,,,,,,
1978/04,FORESTFIRE,1,,,,,,,,,
1978/04,POLLUTION,1,1,15,,,,,,,
1978/05,FIRE,3,,10,,1,,,,,
1978/05,FLOOD,1,,,,,,,,,
1978/05,STORM,1,2,,,,,,,,
1978/06,EXPLOSION,1,,2,,1,,,,,
1978/06,FIRE,3,,,,3,,,,,55
1978/06,FLOOD,2,,,,,,,,,
1978/06,FOG,1,,,,,,,,,
1978/06,FORESTFIRE,1,,3,,,,,,,
1978/06,SNOWSTORM,2,,,,,,,,,
1978/06,STORM,3,,,,,,,,,
1978/06,STRONGWIND,1,,,,,,,,,
1978/07,ELECTRICSTORM,1,1,,,,,,,,
1978/07,EXPLOSION,1,,1,,1,,,,,
1978/07,FIRE,2,,11,,,,,,,
1978/07,FLOOD,7,1,,,,,,,,1672
1978/07,SNOWSTORM,2,1,6,,,,,,,
1978/07,STORM,3,,,,21,,84,,,
1978/07,STRONGWIND,4,1,10,,1,,,,,
1978/07,STRUCTURE,1,1,1,,,,,,,
1978/08,FIRE,4,,2,,,,,,,
1978/08,FLOOD,3,,,,30,,120,,,
1978/08,FORESTFIRE,1,,,,,,,,,
1978/08,SNOWSTORM,1,,,,,,20,,,
1978/09,ALLUVION,1,1,2,1,,,,,,250
1978/09,FIRE,2,1,2,,,,,,,
1978/09,FLOOD,8,2,,,,,,,,504
1978/09,FOG,1,,,,,,,,,
1978/09,FORESTFIRE,1,,,,,,,,,
1978/09,STORM,5,3,1,,,,,,,60
1978/09,STRONGWIND,2,,,,,,,,,
1978/10,FIRE,1,,,,,,,,,
1978/10,FLOOD,1,,,,,,,,,
1978/10,STORM,9,5,,,50,,200,,,
1978/11,FIRE,1,,,,,,,,,
1978/11,FLOOD,5,,,,,,,,,500
1978/11,HAILSTORM,2,,,,,,,,,
1978/11,STORM,10,,2,,1,,,,,
1978/11,STRONGWIND,3,,,,,,,,,
1978/12,ALLUVION,1,,,,,,,,,
1978/12,FLOOD,8,,,,6,,24,,,247
1978/12,FORESTFIRE,4,,,,,,,,,
1978/12,HAILSTORM,1,,,,,,,,,
1978/12,STORM,4,1,,,,,,,,
1979/01,DROUGHT,10,,,,,,,,,
1979/01,EPIDEMIC,7,,79,,,,,,,
1979/01,EXPLOSION,1,1,1,,,,,,,
1979/01,FIRE,13,5,19,,,,,55,,161
1979/01,FLOOD,61,4,1,,14,102,,3622,,1460
1979/01,FORESTFIRE,5,,,,,,,,,150
1979/01,HAILSTORM,22,,,,,,,,,
1979/01,LANDSLIDE,2,,,,,,,,,
1979/01,PLAGUE,1,,,,,,,,,
1979/01,POLLUTION,1,2,,,,,,,,
1979/01,SNOWSTORM,1,,,,,,,,,
1979/01,STORM,8,,,,3,1,,,,230
1979/01,STRONGWIND,1,,,,,,,,,
1979/01,STRUCTURE,1,,,,,,,,,
1979/02,BIOLOGICAL,1,,,,,,,,,
1979/02,EPIDEMIC,4,,135,,,,,,,
1979/02,EXPLOSION,2,3,9,,,,,,,
1979/02,FIRE,10,3,5,,2,,4,,,200
1979/02,FLOOD,36,,3,,14,7,,,,1763
1979/02,FORESTFIRE,12,1,,,,,,,,
1979/02,HAILSTORM,1,,,,,,,,,
1979/02,POLLUTION,2,,,,,,,,,
1979/02,STORM,4,,,,,,,,,320
1979/02,STRONGWIND,1,,,,,,,,,100
1979/02,STRUCTURE,1,,,,1,,,,,
1979/03,EXPLOSION,2,3,3,2,1,,,,,
1979/03,FIRE,9,,19,,,,,,,
1979/03,FLOOD,29,1,,,,66,,,,284
1979/03,FORESTFIRE,1,,,,,,,,,
1979/03,PLAGUE,1,,7,,,,,,,
1979/03,STORM,7,4,2,,12,30,,,,100
1979/03,STRONGWIND,2,,,,,,,,,
1979/03,STRUCTURE,1,,,,,,,,,
1979/04,FIRE,5,2,10,,,,,,,15
1979/04,FLOOD,12,,,,,,,,,396
1979/04,FORESTFIRE,3,,,,,,,,,
1979/04,LEAK,1,2,64,,,,,,,
1979/04,POLLUTION,3,,,,,,,,,
1979/04,STORM,2,,,,1,,4,,,
1979/05,EXPLOSION,1,1,,,,,,,,
1979/05,FIRE,8,4,5,,51,,200,36,,
1979/05,FLOOD,23,,6,,,,,,,2740
1979/05,FOG,2,,,,,,,,,
1979/05,POLLUTION,2,,30,,,,,,,
1979/05,SNOWSTORM,2,,,,,,,,,
1979/06,EXPLOSION,1,1,3,,,,,,,
1979/06,FIRE,2,,,,,,,,,5
1979/06,FLOOD,13,,,,,,,,,12510
1979/06,STRUCTURE,1,1,1,,,,,,,
1979/07,EXPLOSION,1,1,,,1,,,,,
1979/07,FIRE,4,,,,1,,4,,,
1979/07,FLOOD,23,,30,,125,180,,,,1405
1979/07,FORESTFIRE,2,,,,,,,,,
1979/07,HAILSTORM,1,,,,,,2000,,,
1979/07,SNOWSTORM,16,,,,,,,,,
1979/08,BIOLOGICAL,1,,,,,,,,,
1979/08,EXPLOSION,1,8,2,,,,,,,
1979/08,FIRE,1,,15,,,,,,,
1979/08,FLOOD,5,,,,,,,335,,
1979/08,FORESTFIRE,1,,,,1,,,,,
1979/08,SNOWSTORM,1,,,,,,,,,
1979/09,EXPLOSION,1,,2,,,5,,20,,
1979/09,FIRE,8,2,2,,20,,85,600,,265
1979/09,FORESTFIRE,1,,,,,,,,,
1979/09,STRUCTURE,2,,,,,,,,,
1979/10,ELECTRICSTORM,2,2,,,,,,,,
1979/10,EXPLOSION,3,,12,,2,,,,,
1979/10,FIRE,5,1,1,,1,,250,,,
1979/10,FLOOD,9,1,,,,30,,,,3304
1979/10,POLLUTION,1,,10,,,,,,,
1979/10,STORM,3,2,,,,,,,,40
1979/10,STRONGWIND,2,,,,,,,,,
1979/11,FIRE,4,,2,,14,,,,,60
1979/11,FLOOD,4,,,,,,,,,1030
1979/11,FORESTFIRE,2,,,,,,,,,
1979/11,FROST,1,,,,,,,,,
1979/11,PLAGUE,1,1,,,,,,,,
1979/11,STORM,19,,100,,,500,,1000,,
1979/11,STRONGWIND,1,,,,1,,,2000,,
1979/12,FIRE,3,18,15,,,,,,,
1979/12,FLOOD,3,,,,,70,,,,320
1979/12,HAILSTORM,5,,,,,,15,,,
1979/12,POLLUTION,1,,30,,,,,,,
1979/12,STORM,2,2,,,1,,,,,
1979/12,STRONGWIND,2,,5,,,,100,,,30
1979/12,STRUCTURE,1,,1,,,,,,,
1980/01,AVALANCHE,1,3,6,,,,,,,
1980/01,DROUGHT,1,,,,,,,,,
1980/01,FIRE,16,1,,,1,,1,,,
1980/01,FLOOD,7,,,,,,,,,157
1980/01,FORESTFIRE,4,,,,,,,,,
1980/01,HAILSTORM,8,,,,,,,,,
1980/01,PLAGUE,1,,2,,,,,,,
1980/01,POLLUTION,1,,12,,,,,,,
1980/01,SEDIMENTATION,1,,,,,,,400,,
1980/01,STORM,14,2,2,,,3,2,,,210
1980/01,STRONGWIND,1,,2,,3,2,,,,
1980/02,ALLUVION,2,7,,3,,,,,,
1980/02,DROUGHT,1,,,,,,,,,
1980/02,EPIDEMIC,1,,150,,,,,,,
1980/02,EXPLOSION,2,1,13,,,,,,,
1980/02,FIRE,7,1,4,,1,,,1000,,
1980/02,FLOOD,3,,,,,,,,,87
1980/02,FORESTFIRE,2,,,,,,,,,
1980/02,HAILSTORM,6,,,,,,,,,
1980/02,PLAGUE,3,1,,,,,,,,
1980/02,POLLUTION,1,5,,,,,,,,
1980/02,SNOWSTORM,1,,,,,,12,,,
1980/02,STORM,10,,4,,,,120,,,
1980/03,ALLUVION,15,7,,21,,,,117,,5120
1980/03,EXPLOSION,1,,2,,,,,,,
1980/03,FIRE,9,1,1,,1,,,,,
1980/03,FLOOD,27,,3,,,,,2000,,4091
1980/03,FORESTFIRE,3,,1,,,,,,,
1980/03,HEATWAVE,3,2,671,,,,,,,
1980/03,POLLUTION,2,4,8,,,,,,,
1980/03,STORM,6,1,,,,,,,,880
1980/03,SURGE,1,,,,,,,,,
1980/04,ALLUVION,7,,,,,,,,,
1980/04,EXPLOSION,1,,,,,,,,,
1980/04,FIRE,10,3,4,,1,1,,,,
1980/04,FLOOD,32,23,14,3,285,10220,28,,,75490
1980/04,LEAK,1,3,,,,,,,,
1980/04,POLLUTION,1,,31,,,,,,,
1980/04,SNOWSTORM,13,1,16,100,,,409,,,123
1980/04,STORM,7,,,,36,,,1400,,214
1980/04,STRONGWIND,1,,,,,,,,,
1980/04,STRUCTURE,1,,,,,,,,,
1980/05,ELECTRICSTORM,2,1,4,,,,,,,
1980/05,EXPLOSION,1,2,,,,,,,,
1980/05,FIRE,5,1,2,,,,,,,
1980/05,FLOOD,28,2,,,20,,,,,4643
1980/05,HAILSTORM,10,,,,,,,,,
1980/05,POLLUTION,2,4,10,,,,,,,
1980/05,STORM,1,,,,,,,,,
1980/05,STRUCTURE,1,,1,,,,,,,
1980/06,EPIDEMIC,3,,510,,,,,,,
1980/06,EXPLOSION,2,,2,,1,,,,,20
1980/06,FIRE,5,7,25,,2,,,,,
1980/06,FLOOD,9,,,,,,,,,8900
1980/06,POLLUTION,1,,,,,,,,,
1980/06,STORM,1,,,,,,,,,
1980/06,STRUCTURE,1,2,1,,1,,,,,
1980/07,EXPLOSION,3,6,4,,,,,,,
1980/07,FIRE,5,,3,,,,,,,
1980/07,FROST,2,4,,,,,,,,
1980/07,LEAK,3,4,65,,,,,,,15000
1980/07,SNOWSTORM,2,,,,,,78,,,
1980/07,STRONGWIND,5,,,,,,,,,
1980/08,EXPLOSION,1,1,3,,1,,,,,
1980/08,FIRE,4,3,2,,1,,,,,
1980/08,FORESTFIRE,2,,,,,,,,,
1980/08,HAILSTORM,1,,,,,,,,,
1980/09,EXPLOSION,2,11,14,,,,,,,500
1980/09,FIRE,4,,1,,,,,,,
1980/09,FLOOD,1,,,,,,,400000,,
1980/09,FORESTFIRE,6,,,,,,,,,
1980/09,FROST,2,,,,,,,,,
1980/09,STRONGWIND,1,,,,,,,,,
1980/09,STRUCTURE,1,3,,,1,,,,,
1980/10,DROUGHT,2,,,,,,,,,
1980/10,EXPLOSION,1,1,2,,,,,,,
1980/10,FIRE,2,,,,1,,,,,
1980/10,FLOOD,3,3,,,,,,,,200
1980/10,HAILSTORM,6,,,,,,,,,
1980/10,POLLUTION,1,,,,,,,,,
1980/10,SNOWSTORM,1,,,,,,50,,,
1980/10,STORM,4,1,,,,,,,,
1980/10,STRONGWIND,4,1,3,,100,,,,,
1980/11,ELECTRICSTORM,1,,,,,,,,,
1980/11,FIRE,1,,,,,,,,,
1980/11,FLOOD,4,,,,,,,,,4348
1980/11,FROST,6,,,,,,200,,,
1980/11,LEAK,1,,,,,,,,,
1980/11,POLLUTION,1,,,,,,,,,
1980/11,SNOWSTORM,1,,,,,,,,,
1980/11,STORM,2,2,46,,,,,,,300
1980/11,STRONGWIND,1,3,,,150,,,,,600
1980/12,ALLUVION,1,,,,,,35,,,
1980/12,FIRE,2,,,,,,,,,
1980/12,FLOOD,10,,,,,,,,,155
1980/12,FORESTFIRE,1,,,,,,,,,
1980/12,HAILSTORM,6,,,,,,,,,
1980/12,POLLUTION,1,,70,,,,,,,
1980/12,STORM,4,,,,,,,,,
1980/12,STRONGWIND,1,,,,,,,,,
1980/12,STRUCTURE,1,16,35,,,,,,,
1981/01,ALLUVION,1,,,20,,,,,,
1981/01,FIRE,18,2,3,,,2,,70,,
1981/01,FLOOD,61,4,,,32,,24,,,4568
1981/01,FORESTFIRE,1,,,,,,,,,
1981/01,LANDSLIDE,3,2,1,,,,,,,
1981/01,PLAGUE,7,1,7,,,,,,,
1981/01,POLLUTION,1,,2,,,,,700,,
1981/01,RAIN,3,1,,,,,,,,
1981/01,SNOWSTORM,1,,,,,,,,,
1981/01,STORM,37,4,,3,13,4,36,16500,,50
1981/01,STRONGWIND,3,,,,,20,80,,,
1981/01,STRUCTURE,1,,,,,,,,,500
1981/02,ACCIDENT,1,2,17,,,,,,,
1981/02,ALLUVION,4,3,6,1,,,,,,
1981/02,ELECTRICSTORM,1,2,,,,,,,,
1981/02,EPIDEMIC,1,,20,,,,,,,
1981/02,EXPLOSION,7,7,16,7,1,,,,,1000
1981/02,FIRE,17,2,9,,9,4,436,,,200
1981/02,FLOOD,182,16,,3,11,30,147,3120,13,14291
1981/02,FORESTFIRE,1,,,,,,,,,
1981/02,LANDSLIDE,1,,,,,,,,,
1981/02,POLLUTION,3,3,16,,,,,,,
1981/02,RAIN,4,,,,,,,,,
1981/02,STORM,9,,,,2,,,,,60
1981/02,STRONGWIND,3,,,,,,,,,
1981/02,STRUCTURE,2,5,3,,,,,,,
1981/03,ALLUVION,3,,,,,,,,,250
1981/03,EXPLOSION,1,,,,,,,,,700
1981/03,FIRE,6,1,9,,,,,,,10
1981/03,FLOOD,68,,,,,,,6800,,3838
1981/03,FORESTFIRE,1,,,,,,,,,
1981/03,HAILSTORM,6,,,,,,,,,
1981/03,STORM,8,2,22,,8,,32,,,
1981/03,STRONGWIND,1,,,,,,,,,
1981/03,STRUCTURE,1,,,,,,,,,
1981/03,SURGE,1,,,,,,1,,,
1981/04,ALLUVION,3,,,,,,,,,
1981/04,EPIDEMIC,5,,264,,,,,,,
1981/04,FIRE,12,8,,,3,2,,,,9
1981/04,FLOOD,60,,,,,,55,7030,76,2330
1981/04,FOG,3,,,,,,,,,
1981/04,LEAK,1,2,,,,,,,,
1981/04,POLLUTION,2,,5,,,,,,,
1981/04,RAIN,2,,,,,,,,,
1981/04,STORM,5,,,,,,,,,29
1981/05,ACCIDENT,1,17,,13,,,,,,
1981/05,EARTHQUAKE,4,,2,,,,,,,
1981/05,EPIDEMIC,2,,956,,,,,,,
1981/05,EXPLOSION,1,1,,,,,,,,
1981/05,FIRE,11,9,6,,,7,,,,
1981/05,FLOOD,74,5,8,,2,,,4000,,4463
1981/05,STORM,11,3,,,,,,,,
1981/05,STRUCTURE,2,,,,,,,,,
1981/06,EPIDEMIC,1,,10,,,,,,,
1981/06,FIRE,10,5,,,,3,,,,80
1981/06,FLOOD,12,,,,,,,2500,,522
1981/06,LEAK,2,4,,,,,,,,
1981/06,POLLUTION,4,2,49,,,,,33900,,
1981/06,SNOWSTORM,6,,,,,,,,,
1981/07,FIRE,2,,,,,,,,,
1981/07,FOG,7,1,6,,,1,,,,
1981/07,LEAK,1,6,,,,,,,,
1981/07,POLLUTION,1,2,1,,,,,,,
1981/07,SNOWSTORM,2,,,,,,100,,,
1981/07,STRUCTURE,1,2,,,,,,,,
1981/08,EPIDEMIC,3,,572,,,,,,,
1981/08,EXPLOSION,3,2,6,,1,,,,,
1981/08,FIRE,8,,,,,,,,,
1981/08,FOG,1,1,2,,,,,,,
1981/08,FORESTFIRE,1,,,,,,,,,
1981/08,POLLUTION,1,,40,,,,,,,
1981/08,STRONGWIND,1,,,,,,,,,
1981/08,STRUCTURE,1,,1,,,,,,,
1981/09,DROUGHT,23,,,,,,,,,
1981/09,EPIDEMIC,1,,25,,,,,,,
1981/09,EXPLOSION,1,3,8,,,,,,,
1981/09,FIRE,3,3,4,,2,,,,,70
1981/09,FORESTFIRE,2,,,,,,,,,
1981/09,LEAK,1,3,,,,,,,,
1981/09,STORM,3,1,5,,,300,,,,145
1981/09,STRONGWIND,1,,,,,,,,,
1981/09,STRUCTURE,1,1,,,,,,,,
1981/10,DROUGHT,16,,,,,,,,,
1981/10,EXPLOSION,4,4,26,,,,,,,
1981/10,FIRE,2,,,,,,,,,
1981/10,FLOOD,1,,,,,,,,,
1981/10,FROST,1,,,,,,,,,
1981/10,STORM,2,,2,,10,20,120,,,
1981/10,STRONGWIND,1,,,,,,,,,
1981/11,ELECTRICSTORM,1,,,,,,,,,
1981/11,EPIDEMIC,1,12,,,,,,,,
1981/11,EXPLOSION,1,,3,,,,,,,
1981/11,FIRE,7,,10,,4,,,,,
1981/11,FLOOD,3,,,,,,,,,120
1981/11,FOG,1,1,15,,,,,,,
1981/11,FORESTFIRE,1,,,,,,,,,
1981/11,POLLUTION,1,,75,,,,,,,
1981/11,STORM,17,2,2,,,,12,700,,
1981/11,STRONGWIND,1,,,,4,,,,,
1981/11,STRUCTURE,3,2,17,,,,,,,
1981/12,BIOLOGICAL,1,,,,,,,,,
1981/12,EXPLOSION,2,,,,,,,,,
1981/12,FIRE,10,1,11,,,,,,,
1981/12,FLOOD,3,,,,,,,,,877
1981/12,FORESTFIRE,3,,,,,,,,,
1981/12,HAILSTORM,2,,,,,,,,,
1981/12,PLAGUE,1,,,,,,,,,
1981/12,POLLUTION,1,3,,,,,,,,
